ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12013478,JD190662,03/18/2020 06:29:00 PM,114XX S ST LAWRENCE AVE,1185,DECEPTIVE PRACTICE,DECEPTIVE COLLECTION PRACTICES,RESIDENCE,false,false,0531,005,9,50,11,1182290,1829271,2020,03/25/2020 03:47:29 PM,41.686733619,-87.608291019,"(41.686733619, -87.608291019)"
12013250,JD189970,03/18/2020 03:00:00 PM,048XX W STRONG ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1623,016,45,12,08B,1143276,1932476,2020,03/25/2020 03:47:29 PM,41.970755691,-87.74854492,"(41.970755691, -87.74854492)"
12013846,JD191048,03/17/2020 02:00:00 PM,036XX W AUGUSTA BLVD,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1112,011,27,23,03,1151722,1906420,2020,03/25/2020 03:45:43 PM,41.899093519,-87.718175494,"(41.899093519, -87.718175494)"
12014722,JD189931,03/18/2020 09:19:00 PM,061XX N BROADWAY,0460,BATTERY,SIMPLE,DRUG STORE,false,false,2433,024,48,77,08B,1167193,1940774,2020,03/25/2020 03:47:29 PM,41.993043969,-87.660360363,"(41.993043969, -87.660360363)"
12012906,JD189908,03/18/2020 08:20:00 PM,024XX N SHEFFIELD AVE,0810,THEFT,OVER $500,STREET,false,false,1932,019,43,7,06,1169216,1916359,2020,03/25/2020 03:47:29 PM,41.926004511,-87.653631425,"(41.926004511, -87.653631425)"
12013545,JD190740,03/18/2020 08:00:00 PM,054XX N NEWLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1613,016,41,10,14,1129266,1935827,2020,03/25/2020 03:47:29 PM,41.980202031,-87.7999851,"(41.980202031, -87.7999851)"
12015442,JD192592,03/07/2020 02:47:00 PM,013XX W North Shore Ave,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,2432,024,49,1,06,1166106,1944574,2020,03/25/2020 03:45:43 PM,42.003494622,-87.664249508,"(42.003494622, -87.664249508)"
12014495,JD189438,03/18/2020 11:37:00 AM,022XX W 21ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1234,012,25,31,14,1161721,1890027,2020,03/25/2020 03:47:29 PM,41.853907042,-87.681906404,"(41.853907042, -87.681906404)"
12012445,JD189564,03/18/2020 12:30:00 PM,044XX N CHRISTIANA AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),false,false,1724,017,33,14,06,1153253,1929332,2020,03/25/2020 03:47:29 PM,41.961935621,-87.711942233,"(41.961935621, -87.711942233)"
12012174,JD189228,03/18/2020 05:39:00 AM,051XX S NASHVILLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0811,008,14,56,08B,1133247,1869845,2020,03/25/2020 03:47:29 PM,41.799069506,-87.7868895,"(41.799069506, -87.7868895)"
12012611,JD189816,03/18/2020 06:16:00 PM,043XX N KIMBALL AVE,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,false,false,1724,017,33,16,17,1152945,1928505,2020,03/25/2020 03:47:29 PM,41.959672402,-87.713096633,"(41.959672402, -87.713096633)"
12012227,JD189293,03/18/2020 06:10:00 AM,080XX S EUCLID AVE,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,RESIDENCE,true,false,0414,004,8,46,15,1190597,1851980,2020,03/25/2020 03:47:29 PM,41.748853608,-87.577150669,"(41.748853608, -87.577150669)"
12012195,JD189235,03/18/2020 05:39:00 AM,0000X W SCHILLER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1824,018,2,8,14,1175561,1909795,2020,03/25/2020 03:47:29 PM,41.907852243,-87.630514526,"(41.907852243, -87.630514526)"
12012565,JD189669,03/18/2020 04:11:00 PM,025XX N NARRAGANSETT AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2512,025,36,19,06,1133317,1916205,2020,03/25/2020 03:47:29 PM,41.926287021,-87.785547998,"(41.926287021, -87.785547998)"
12012794,JD189910,03/18/2020 08:42:00 PM,078XX S ABERDEEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0612,006,17,71,08B,1170342,1852900,2020,03/25/2020 03:47:29 PM,41.751842721,-87.651345416,"(41.751842721, -87.651345416)"
12013815,JD191061,03/18/2020 12:00:00 PM,036XX N BERNARD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,false,false,1732,017,35,16,14,1152742,1923990,2020,03/25/2020 03:47:29 PM,41.947286955,-87.713962921,"(41.947286955, -87.713962921)"
12013061,JD190224,03/18/2020 10:30:00 AM,006XX S WELLS ST,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,false,false,0123,001,25,32,06,1174818,1897412,2020,03/25/2020 03:47:29 PM,41.873889276,-87.633614833,"(41.873889276, -87.633614833)"
12012316,JD189413,03/18/2020 09:30:00 AM,036XX S RHODES AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0212,002,4,35,08A,1180179,1881011,2020,03/25/2020 03:47:29 PM,41.828762287,-87.614436164,"(41.828762287, -87.614436164)"
12012391,JD189261,03/18/2020 07:44:00 AM,007XX S KARLOV AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1132,011,24,26,14,1149161,1896583,2020,03/25/2020 03:47:29 PM,41.872149719,-87.727836982,"(41.872149719, -87.727836982)"
12012734,JD189791,03/18/2020 05:24:00 PM,008XX N CENTRAL PARK AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,true,false,1121,011,27,23,15,1152233,1905280,2020,03/25/2020 03:47:29 PM,41.895955178,-87.716328708,"(41.895955178, -87.716328708)"
12012662,JD189637,03/18/2020 03:23:00 PM,057XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0232,002,20,40,08B,1179020,1867030,2020,03/25/2020 03:47:29 PM,41.790423758,-87.619114707,"(41.790423758, -87.619114707)"
12012869,JD189998,03/18/2020 10:30:00 PM,031XX N KILPATRICK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),false,false,2521,025,31,19,14,1144492,1920410,2020,03/25/2020 03:47:29 PM,41.937622698,-87.744378444,"(41.937622698, -87.744378444)"
12014525,JD191959,03/17/2020 08:00:00 AM,017XX W WINNEMAC AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2032,020,40,3,06,1163574,1933578,2020,03/25/2020 03:45:43 PM,41.973375168,-87.67387613,"(41.973375168, -87.67387613)"
12012931,JD190038,03/18/2020 07:30:00 PM,005XX N CENTRAL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,1523,015,37,25,26,1138943,1902924,2020,03/25/2020 03:47:29 PM,41.889741913,-87.765198001,"(41.889741913, -87.765198001)"
12012427,JD189441,03/18/2020 12:05:00 PM,071XX S NORMAL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0732,007,6,68,08B,1174197,1857546,2020,03/25/2020 03:47:29 PM,41.764507188,-87.637080856,"(41.764507188, -87.637080856)"
12014873,JD189756,03/18/2020 05:11:00 PM,038XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),false,false,1011,010,24,29,08A,1150770,1894432,2020,03/25/2020 03:47:29 PM,41.866215831,-87.721985854,"(41.866215831, -87.721985854)"
12012996,JD190133,03/18/2020 12:00:00 PM,050XX S BLACKSTONE AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0222,002,4,39,06,1186774,1871916,2020,03/25/2020 03:47:29 PM,41.803651024,-87.590528356,"(41.803651024, -87.590528356)"
12012295,JD189338,03/18/2020 01:00:00 AM,044XX W 55TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,0815,008,23,62,07,1147882,1867773,2020,03/25/2020 03:47:29 PM,41.793115777,-87.733271651,"(41.793115777, -87.733271651)"
12012850,JD189956,03/18/2020 08:00:00 PM,050XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0223,002,3,38,14,1179760,1871507,2020,03/25/2020 03:47:29 PM,41.80269215,-87.616264407,"(41.80269215, -87.616264407)"
12012639,JD189755,03/18/2020 12:00:00 PM,080XX S MARYLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,0631,006,8,44,26,1183299,1851860,2020,03/25/2020 03:47:29 PM,41.748697206,-87.603896643,"(41.748697206, -87.603896643)"
12012655,JD189836,03/18/2020 06:40:00 PM,044XX W ADAMS ST,2027,NARCOTICS,POSSESS - CRACK,VACANT LOT / LAND,true,false,1113,011,28,26,18,1146810,1898643,2020,03/25/2020 03:47:29 PM,41.877847788,-87.73641599,"(41.877847788, -87.73641599)"
12014426,JD189197,03/18/2020 03:10:00 AM,008XX W VAN BUREN ST,0330,ROBBERY,AGGRAVATED,CONVENIENCE STORE,false,false,1232,012,2,28,03,1170741,1898386,2020,03/25/2020 03:47:29 PM,41.876652229,-87.648554994,"(41.876652229, -87.648554994)"
12013030,JD190199,03/18/2020 06:00:00 PM,045XX S FORRESTVILLE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0221,002,3,38,07,1180701,1875046,2020,03/25/2020 03:47:29 PM,41.812381866,-87.612704552,"(41.812381866, -87.612704552)"
12012676,JD189811,03/18/2020 12:00:00 PM,014XX W 114TH PL,0820,THEFT,$500 AND UNDER,STREET,false,false,2234,022,34,75,06,1168823,1828815,2020,03/25/2020 03:47:29 PM,41.685782734,-87.657604593,"(41.685782734, -87.657604593)"
12012359,JD189436,03/18/2020 11:35:00 AM,013XX N LARAMIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2532,025,37,25,14,1141455,1908473,2020,03/25/2020 03:47:29 PM,41.904923012,-87.755835548,"(41.904923012, -87.755835548)"
12013590,JD190776,03/19/2020 08:25:00 PM,005XX N TRUMBULL AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,true,false,1121,011,27,23,26,1153285,1903386,2020,03/26/2020 03:47:15 PM,41.890737031,-87.712515244,"(41.890737031, -87.712515244)"
12013542,JD190113,03/19/2020 05:29:00 AM,070XX N DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2424,024,49,1,08B,1161763,1946765,2020,03/26/2020 03:47:15 PM,42.009598803,-87.680165742,"(42.009598803, -87.680165742)"
12013739,JD190939,03/19/2020 07:30:00 PM,044XX S WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0215,002,3,38,06,1177454,1875669,2020,03/26/2020 03:47:15 PM,41.814165532,-87.624595584,"(41.814165532, -87.624595584)"
12013800,JD190589,03/19/2020 05:17:00 PM,0000X E PEARSON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1833,018,42,8,07,1176685,1906048,2020,03/26/2020 03:47:15 PM,41.897544957,-87.626499005,"(41.897544957, -87.626499005)"
12013254,JD190437,03/19/2020 11:00:00 AM,039XX W VAN BUREN ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1132,011,28,26,05,1150123,1897732,2020,03/26/2020 03:47:15 PM,41.87528403,-87.724275108,"(41.87528403, -87.724275108)"
12013920,JD191172,03/19/2020 02:00:00 PM,008XX S KILBOURN AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,false,false,1131,011,24,26,04B,1146459,1895862,2020,03/26/2020 03:47:15 PM,41.870223082,-87.737775639,"(41.870223082, -87.737775639)"
12013128,JD190205,03/19/2020 09:08:00 AM,042XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0213,002,3,38,14,1178304,1876982,2020,03/26/2020 03:47:15 PM,41.817749235,-87.621437827,"(41.817749235, -87.621437827)"
12013694,JD190854,03/19/2020 11:58:00 PM,009XX E 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0624,006,8,69,08B,1184039,1852826,2020,03/26/2020 03:47:15 PM,41.751330763,-87.601154923,"(41.751330763, -87.601154923)"
12013534,JD190747,03/19/2020 07:30:00 PM,080XX S MANISTEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0422,004,7,46,14,1195901,1852269,2020,03/26/2020 03:47:15 PM,41.749517088,-87.55770569,"(41.749517088, -87.55770569)"
12013965,JD191009,03/19/2020 07:30:00 AM,001XX E KENSINGTON AVE,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,STREET,false,true,0532,005,9,53,26,1179135,1828228,2020,03/26/2020 03:47:15 PM,41.683943761,-87.619872511,"(41.683943761, -87.619872511)"
12013549,JD190550,03/19/2020 05:15:00 PM,0000X E CHICAGO AVE,0460,BATTERY,SIMPLE,STREET,false,false,1833,018,42,8,08B,1176844,1905745,2020,03/26/2020 03:47:15 PM,41.896709915,-87.6259242,"(41.896709915, -87.6259242)"
12013171,JD190344,03/19/2020 11:30:00 AM,081XX S CICERO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),false,false,0834,008,18,70,08A,1145846,1849924,2020,03/26/2020 03:47:15 PM,41.744173801,-87.741188169,"(41.744173801, -87.741188169)"
12009574,JD185448,03/13/2020 02:00:00 PM,051XX N OAKLEY AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,false,false,2031,020,40,4,04B,1160089,1933945,2020,03/26/2020 03:45:12 PM,41.974455132,-87.686681102,"(41.974455132, -87.686681102)"
12012081,JD189082,03/17/2020 10:45:00 PM,0000X E WACKER DR,0820,THEFT,$500 AND UNDER,HOTEL / MOTEL,false,false,0111,001,42,32,06,1177009,1902589,2020,03/26/2020 03:45:12 PM,41.888045958,-87.625413826,"(41.888045958, -87.625413826)"
12012650,JD189289,03/17/2020 07:00:00 PM,041XX N ELSTON AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,OTHER (SPECIFY),false,false,1723,017,39,16,05,1150639,1926926,2020,03/26/2020 03:45:12 PM,41.955385,-87.721616015,"(41.955385, -87.721616015)"
12014811,JD192208,03/11/2020 07:00:00 PM,011XX N LEAMINGTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1531,015,37,25,07,1141824,1907005,2020,03/26/2020 03:45:12 PM,41.900887827,-87.754516465,"(41.900887827, -87.754516465)"
12015900,JD193304,03/18/2020 03:00:00 PM,0000X S AUSTIN BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1513,015,29,25,06,1136395,1899265,2020,03/26/2020 03:45:12 PM,41.879747044,-87.774642998,"(41.879747044, -87.774642998)"
12013081,JD190265,03/19/2020 09:35:00 AM,016XX N WHIPPLE ST,0890,THEFT,FROM BUILDING,RESIDENCE - YARD (FRONT / BACK),false,false,1421,014,26,23,06,1155712,1910809,2020,03/26/2020 03:47:15 PM,41.911057877,-87.703401898,"(41.911057877, -87.703401898)"
12013980,JD191117,03/19/2020 07:30:00 PM,078XX S INGLESIDE AVE,0820,THEFT,$500 AND UNDER,VEHICLE - COMMERCIAL,false,false,0624,006,8,69,06,1183921,1853240,2020,03/26/2020 03:47:15 PM,41.752469576,-87.601574427,"(41.752469576, -87.601574427)"
12013306,JD190450,03/19/2020 12:00:00 PM,057XX S INDIANA AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),NEWSSTAND,true,false,0232,002,20,40,18,1178585,1866772,2020,03/26/2020 03:47:15 PM,41.789725687,-87.620717567,"(41.789725687, -87.620717567)"
12013173,JD190229,03/19/2020 09:48:00 AM,006XX S INDEPENDENCE BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,false,false,1133,011,24,27,14,1151362,1897011,2020,03/26/2020 03:47:15 PM,41.87328131,-87.71974488,"(41.87328131, -87.71974488)"
12013883,JD191112,03/19/2020 09:00:00 PM,050XX W BERTEAU AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1624,016,45,15,05,1141797,1927449,2020,03/26/2020 03:47:15 PM,41.956988749,-87.754108354,"(41.956988749, -87.754108354)"
12013788,JD190979,03/19/2020 07:20:00 AM,016XX W 17TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1234,012,25,31,07,1165559,1891795,2020,03/26/2020 03:47:15 PM,41.858677833,-87.667769207,"(41.858677833, -87.667769207)"
12013579,JD190657,03/19/2020 06:28:00 PM,019XX E 95TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0431,004,7,51,08A,1190971,1842365,2020,03/26/2020 03:47:15 PM,41.722460108,-87.576090212,"(41.722460108, -87.576090212)"
12013551,JD190705,03/19/2020 07:15:00 PM,047XX W NORTH AVE,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,2533,025,37,25,08B,1144311,1910210,2020,03/26/2020 03:47:15 PM,41.909636288,-87.745300725,"(41.909636288, -87.745300725)"
12013142,JD190322,03/19/2020 09:31:00 AM,003XX W OAK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1823,018,27,8,08B,1173622,1907100,2020,03/26/2020 03:47:15 PM,41.900500399,-87.637717596,"(41.900500399, -87.637717596)"
12013905,JD191000,03/19/2020 04:00:00 PM,017XX E 75TH ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0414,004,8,43,05,1189263,1855597,2020,03/26/2020 03:47:15 PM,41.758811048,-87.581923103,"(41.758811048, -87.581923103)"
12014942,JD192263,03/19/2020 10:30:00 PM,008XX W LAWRENCE AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1914,019,46,3,06,1169676,1932080,2020,03/26/2020 03:47:15 PM,41.969133529,-87.651481608,"(41.969133529, -87.651481608)"
12013406,JD190630,03/19/2020 05:50:00 PM,008XX W 87TH ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,2222,022,21,71,08B,1171971,1847156,2020,03/26/2020 03:47:15 PM,41.736044833,-87.645544129,"(41.736044833, -87.645544129)"
12015811,JD193225,03/17/2020 12:00:00 PM,010XX W 14TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1232,012,11,28,11,1169810,1893573,2020,03/26/2020 03:45:12 PM,41.863465322,-87.652113551,"(41.863465322, -87.652113551)"
12013232,JD190301,03/19/2020 11:15:00 AM,048XX S WOOD ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,0931,009,15,61,26,1165164,1872604,2020,03/26/2020 03:47:15 PM,41.806024123,-87.669763262,"(41.806024123, -87.669763262)"
12013519,JD190311,03/19/2020 10:05:00 AM,069XX S ROCKWELL ST,0810,THEFT,OVER $500,STREET,false,false,0832,008,17,66,06,1160238,1858557,2020,03/26/2020 03:47:15 PM,41.767580187,-87.688216656,"(41.767580187, -87.688216656)"
12013623,JD190814,03/19/2020 07:30:00 PM,064XX S WESTERN AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0825,008,16,66,06,1161478,1861938,2020,03/26/2020 03:47:15 PM,41.776832515,-87.683577859,"(41.776832515, -87.683577859)"
12013691,JD190902,03/19/2020 11:20:00 PM,058XX N LINCOLN AVE,2160,NARCOTICS,SALE / DELIVER - DRUG PARAPHERNALIA,STREET,true,false,2011,020,40,2,26,1155958,1938500,2020,03/26/2020 03:47:15 PM,41.987038845,-87.701748545,"(41.987038845, -87.701748545)"
12012880,JD190036,03/19/2020 01:00:00 AM,014XX W 72ND PL,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,false,0734,007,17,67,08A,1167564,1856658,2020,03/26/2020 03:47:15 PM,41.762215159,-87.661417962,"(41.762215159, -87.661417962)"
12013249,JD190392,03/19/2020 01:15:00 PM,021XX E 71ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0333,003,5,43,06,1191527,1858274,2020,03/26/2020 03:47:15 PM,41.766102387,-87.573539169,"(41.766102387, -87.573539169)"
12013576,JD190768,03/19/2020 08:15:00 PM,019XX W 59TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0714,007,16,67,06,1164255,1865533,2020,03/26/2020 03:47:15 PM,41.786639636,-87.673296271,"(41.786639636, -87.673296271)"
12016367,JD190257,03/18/2020 12:00:00 PM,064XX S BELL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0825,008,16,66,08A,1162509,1861997,2020,03/26/2020 03:45:12 PM,41.776972981,-87.679796587,"(41.776972981, -87.679796587)"
12013616,JD190797,03/19/2020 09:30:00 PM,084XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0622,006,21,71,08B,1173850,1848976,2020,03/26/2020 03:47:15 PM,41.74099774,-87.638606337,"(41.74099774, -87.638606337)"
12013461,JD190510,03/19/2020 04:00:00 PM,003XX N CENTRAL AVE,0810,THEFT,OVER $500,CTA TRAIN,false,false,1512,015,29,25,06,1138977,1901868,2020,03/26/2020 03:47:15 PM,41.886843497,-87.765098817,"(41.886843497, -87.765098817)"
12015926,JD193255,03/01/2020 05:00:00 PM,019XX N AUSTIN AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,2513,025,29,25,07,1136098,1912178,2020,03/26/2020 03:45:12 PM,41.915187259,-87.775425225,"(41.915187259, -87.775425225)"
12012899,JD190026,03/19/2020 12:15:00 AM,086XX S BURNHAM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0423,004,10,46,08B,1196318,1848203,2020,03/26/2020 03:47:15 PM,41.738349341,-87.556312203,"(41.738349341, -87.556312203)"
12014224,JD191579,03/19/2020 07:30:00 PM,056XX N SPAULDING AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,1711,017,39,13,06,1153355,1937495,2020,03/26/2020 03:47:15 PM,41.984333346,-87.711349322,"(41.984333346, -87.711349322)"
12014196,JD191550,03/19/2020 04:00:00 AM,070XX S WINCHESTER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0735,007,17,67,07,1164569,1858081,2020,03/26/2020 03:47:15 PM,41.76618374,-87.672354986,"(41.76618374, -87.672354986)"
12013035,JD190197,03/19/2020 09:00:00 AM,035XX W ADAMS ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,true,1123,011,28,27,08A,1152844,1898845,2020,03/26/2020 03:47:15 PM,41.878284802,-87.714255129,"(41.878284802, -87.714255129)"
12013325,JD190521,03/19/2020 03:30:00 PM,0000X E 50TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0224,002,3,38,07,1177723,1871895,2020,03/26/2020 03:47:15 PM,41.803803248,-87.623723176,"(41.803803248, -87.623723176)"
12013824,JD191067,03/19/2020 07:00:00 PM,078XX S INGLESIDE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0624,006,8,69,06,1183921,1853254,2020,03/26/2020 03:47:15 PM,41.752507994,-87.601573991,"(41.752507994, -87.601573991)"
12013354,JD190314,03/19/2020 09:00:00 AM,025XX N NEW ENGLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2512,025,36,18,14,1129994,1916147,2020,03/26/2020 03:47:15 PM,41.926185466,-87.797760033,"(41.926185466, -87.797760033)"
12013413,JD190571,03/19/2020 04:33:00 PM,050XX S ASHLAND AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,false,false,0931,009,20,61,26,1166524,1871398,2020,03/26/2020 03:47:15 PM,41.802685798,-87.664809681,"(41.802685798, -87.664809681)"
12014779,JD192238,03/19/2020 09:00:00 PM,091XX S CARPENTER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2222,022,21,73,14,1170921,1844261,2020,03/26/2020 03:47:15 PM,41.728123507,-87.649475219,"(41.728123507, -87.649475219)"
12013429,JD190638,03/19/2020 06:08:00 PM,064XX W IRVING PARK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,1632,016,38,17,14,1132754,1925902,2020,03/26/2020 03:47:15 PM,41.952906531,-87.787389869,"(41.952906531, -87.787389869)"
12012981,JD190088,03/19/2020 04:00:00 AM,003XX W 64TH ST,1330,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING / GROUNDS,false,false,0722,007,20,68,26,1175044,1862506,2020,03/26/2020 03:47:15 PM,41.778099133,-87.633828531,"(41.778099133, -87.633828531)"
12015597,JD192954,03/19/2020 10:00:00 PM,082XX S MARYLAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0631,006,8,44,08A,1183336,1850636,2020,03/26/2020 03:47:15 PM,41.745337558,-87.60379909,"(41.745337558, -87.60379909)"
12012929,JD190020,03/19/2020 12:05:00 AM,016XX W 82ND ST,0482,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - KNIFE / CUTTING INSTRUMENT,APARTMENT,false,false,0614,006,21,71,04B,1166887,1850337,2020,03/26/2020 03:47:15 PM,41.744883941,-87.664079475,"(41.744883941, -87.664079475)"
12013642,JD190810,03/19/2020 10:21:00 PM,002XX W 115TH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,false,false,0522,005,34,53,04A,1176763,1828685,2020,03/26/2020 03:47:15 PM,41.685251415,-87.62854192,"(41.685251415, -87.62854192)"
12013669,JD190841,03/19/2020 10:41:00 PM,056XX S WESTERN AVE,2031,NARCOTICS,POSSESS - METHAMPHETAMINE,STREET,true,false,0824,008,15,63,18,1161329,1867282,2020,03/26/2020 03:47:15 PM,41.791500262,-87.683976138,"(41.791500262, -87.683976138)"
12013737,JD190947,03/19/2020 07:00:00 PM,067XX S CORNELL AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,0332,003,5,43,03,1188366,1860549,2020,03/26/2020 03:47:15 PM,41.772421217,-87.585052618,"(41.772421217, -87.585052618)"
12012967,JD190104,03/19/2020 04:45:00 AM,040XX N ASHLAND AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1912,019,47,6,08B,1164933,1926883,2020,03/26/2020 03:47:15 PM,41.954975001,-87.669069643,"(41.954975001, -87.669069643)"
12012933,JD190095,03/19/2020 04:11:00 AM,079XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0612,006,17,71,08B,1171024,1852174,2020,03/26/2020 03:47:15 PM,41.74983562,-87.648867366,"(41.74983562, -87.648867366)"
12013594,JD190781,03/19/2020 02:00:00 PM,022XX S KOSTNER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),false,false,1013,010,22,29,08A,1147409,1888678,2020,03/26/2020 03:47:15 PM,41.850491148,-87.734471823,"(41.850491148, -87.734471823)"
